Gene Symbol	RefSeq Genomic Accession	RefSeq Genomic GI	RefSeq mRNA Accession	RefSeq ncRNA Accession	RefSeq Nucleotide GI	RefSeq Protein Accession	RefSeq Protein GI	
PCHAS_1357300	-	-	-	-	-	-	-	
PCYB_122390	NC_020405	457875032	XM_004223571	-	457873400	XP_004223619	457873401	
PCYB_123680	NC_020405	457875032	XM_004223701	-	457873718	XP_004223749	457873719	
PF3D7_1339300	-	-	-	-	-	-	-	
PKNH_1202800	-	-	-	-	-	-	-	
PKNH_1262100	-	-	-	-	-	-	-	
PRCDC_1338300	-	-	-	-	-	-	-	
PVX_082885	NC_009917	166093249	XM_001614126	-	156096283	XP_001614176	156096284	
PVX_116582	-	-	-	-	-	-	-	
PYYM_1354600	-	-	-	-	-	-	-	
PmUG01_12025600.1-p1	-	-	-	-	-	-	-	
PmUG01_12038700.1-p1	-	-	-	-	-	-	-	
TGVEG_297340-t26_1-p1	-	-	-	-	-	-	-	
TP01_0230-t26_1-p1	-	-	-	-	-	-	-	
TP02_0424-t26_1-p1	-	-	-	-	-	-	-	
PBANKA_0600091	-	-	-	-	-	-	-	
PBANKA_1100860	-	-	-	-	-	-	-	
PBANKA_1365680	-	-	-	-	-	-	-	
PCHAS_0625600	-	-	-	-	-	-	-	
PCHAS_0627300	-	-	-	-	-	-	-	
PCHAS_1400851	-	-	-	-	-	-	-	
PCHAS_1401251	-	-	-	-	-	-	-	
PCHAS_1401850	-	-	-	-	-	-	-	
PYYM_0006200	-	-	-	-	-	-	-	
PYYM_0115000	-	-	-	-	-	-	-	
PYYM_0204300	-	-	-	-	-	-	-	
PYYM_0801200	-	-	-	-	-	-	-	
PYYM_0945700	-	-	-	-	-	-	-	
PYYM_0946400	-	-	-	-	-	-	-	
PYYM_1103000	-	-	-	-	-	-	-	
PYYM_1367800	-	-	-	-	-	-	-	
PYYM_1368010	-	-	-	-	-	-	-	
PYYM_1403100	-	-	-	-	-	-	-	
PBANKA_1000600	-	-	-	-	-	-	-	
PCHAS_0400900	-	-	-	-	-	-	-	
PCHAS_0420500	-	-	-	-	-	-	-	
PCHAS_0525431	-	-	-	-	-	-	-	
PCHAS_0701800	-	-	-	-	-	-	-	
PCHAS_0732100	-	-	-	-	-	-	-	
PCHAS_0800001	-	-	-	-	-	-	-	
PCHAS_0800400	-	-	-	-	-	-	-	
PCHAS_0900065	-	-	-	-	-	-	-	
PCHAS_0937700	-	-	-	-	-	-	-	
PCHAS_0938100	-	-	-	-	-	-	-	
PCHAS_1001500	-	-	-	-	-	-	-	
PCHAS_1100500	-	-	-	-	-	-	-	
PCHAS_1370500	-	-	-	-	-	-	-	
PCHAS_1400100	-	-	-	-	-	-	-	
PCHAS_1401600	-	-	-	-	-	-	-	
PCHAS_1402200	-	-	-	-	-	-	-	
PYYM_1001900	-	-	-	-	-	-	-	
PCYB_003530	NW_004192839	457875403	XM_004227774	-	457875399	XP_004227822	457875400	
PCYB_004100	NW_004192895	457875921	XM_004227831	-	457875917	XP_004227879	457875918	
PCYB_004350	NW_004192920	457876156	XM_004227856	-	457876152	XP_004227904	457876153	
PCYB_006010	NW_004193086	457877657	XM_004228022	-	457877655	XP_004228070	457877656	
PCYB_006020	NW_004193087	457877666	XM_004228023	-	457877658	XP_004228071	457877659	
PCYB_006320	NW_004193117	457877934	XM_004228053	-	457877928	XP_004228101	457877929	
PCYB_006950	NW_004193180	457878572	XM_004228116	-	457878570	XP_004228164	457878571	
PCYB_007190	NW_004193204	457878768	XM_004228140	-	457878762	XP_004228188	457878763	
PCYB_007550	NW_004193240	457878983	XM_004228176	-	457878981	XP_004228224	457878982	
PCYB_007890	NW_004193274	457879085	XM_004228210	-	457879083	XP_004228258	457879084	
PCYB_007980	NW_004193283	457879112	XM_004228219	-	457879110	XP_004228267	457879111	
PCYB_008190	NW_004193304	457879175	XM_004228240	-	457879173	XP_004228288	457879174	
PCYB_008300	NW_004193315	457879208	XM_004228251	-	457879206	XP_004228299	457879207	
PCYB_008310	NW_004193316	457879211	XM_004228252	-	457879209	XP_004228300	457879210	
PVX_036190	NW_001851782	166095126	XM_001612353	-	156092077	XP_001612403	156092078	
PVX_096938	-	-	-	-	-	-	-	
PVX_109790	NW_001849952	166093296	XM_001608512	-	156082144	XP_001608562	156082145	
PVX_119205	NC_009913	166093245	XM_001612989	-	156094002	XP_001613039	156094003	
PCYB_001540	NW_004192657	457873734	XM_004227576	-	457873730	XP_004227624	457873731	
PCYB_003030	NW_004192789	457874950	XM_004227724	-	457874948	XP_004227772	457874949	
PCYB_003500	NW_004192836	457875374	XM_004227771	-	457875370	XP_004227819	457875371	
PCYB_004400	NW_004192925	457876201	XM_004227861	-	457876197	XP_004227909	457876198	
PCYB_004870	NW_004192972	457876639	XM_004227908	-	457876633	XP_004227956	457876634	
PVX_011610	NW_001850265	166093609	XM_001612512	-	156093007	XP_001612562	156093008	
PVX_015135	NW_001850250	166093594	XM_001612472	-	156092881	XP_001612522	156092882	
PVX_018155	NW_001850231	166093575	XM_001612515	-	156093016	XP_001612565	156093017	
PVX_019160	NW_001850224	166093568	XM_001612508	-	156092997	XP_001612558	156092998	
PVX_139260	NW_001852490	166095834		-				
PVX_141260	NW_001852429	166095773	XM_001612428	-	156092663	XP_001612478	156092664	
PVX_153260	NW_001852060	166095404	XM_001612283	-	156090729	XP_001612333	156090730	
PVX_155260	NW_001852001	166095345		-				
PVX_160260	NW_001851876	166095220	XM_001612380	-	156092391	XP_001612430	156092392	
PVX_161260	NW_001851875	166095219	XM_001612445	-	156092759	XP_001612495	156092760	
PVX_171270	NW_001851623	166094967		-				
PVX_181275	NW_001850272	166093616		-				
PVX_186285	NW_001850131	166093475		-				
PF3D7_0101300	-	-	-	-	-	-	-	
PF3D7_0114100	-	-	-	-	-	-	-	
PF3D7_0221500	-	-	-	-	-	-	-	
PF3D7_0222100	-	-	-	-	-	-	-	
PF3D7_0324100	-	-	-	-	-	-	-	
PF3D7_0601200	-	-	-	-	-	-	-	
PF3D7_0631400	-	-	-	-	-	-	-	
PF3D7_0700800	-	-	-	-	-	-	-	
PF3D7_0701600	-	-	-	-	-	-	-	
PF3D7_0713100	-	-	-	-	-	-	-	
PF3D7_1039700	-	-	-	-	-	-	-	
PF3D7_1100800	-	-	-	-	-	-	-	
PF3D7_1101700	-	-	-	-	-	-	-	
PRCDC_0008300	-	-	-	-	-	-	-	
PRCDC_0045300	-	-	-	-	-	-	-	
PRCDC_0112300	-	-	-	-	-	-	-	
PRCDC_0323400	-	-	-	-	-	-	-	
PRCDC_0728900	-	-	-	-	-	-	-	
TGVEG_244480-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_257010-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_269885A-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_269885B-t26_1-p1	-	-	-	-	-	-	-	
cgd1_1680-t26_1-p1	-	-	-	-	-	-	-	
cgd2_4270-t26_1-p1	-	-	-	-	-	-	-	
cgd2_920-t26_1-p1	-	-	-	-	-	-	-	
cgd2_930-t26_1-p1	-	-	-	-	-	-	-	
cgd3_4170-t26_1-p1	-	-	-	-	-	-	-	
cgd3_4180-t26_1-p1	-	-	-	-	-	-	-	
cgd3_4200-t26_1-p1	-	-	-	-	-	-	-	
cgd3_4210-t26_1-p1	-	-	-	-	-	-	-	
cgd3_4240-t26_1-p1	-	-	-	-	-	-	-	
cgd3_4260-t26_1-p1	-	-	-	-	-	-	-	
cgd3_4270-t26_1-p1	-	-	-	-	-	-	-	
cgd3_4280-t26_1-p1	-	-	-	-	-	-	-	
cgd6_5520-t26_1-p1	-	-	-	-	-	-	-	
BBM_III09210	NC_027207	829088320	XM_012794972	-	829088022	XP_012650426	829088023	
PBANKA_1126800	-	-	-	-	-	-	-	
PCHAS_1126300	-	-	-	-	-	-	-	
PCYB_112990	NC_020404	457873121	XM_004223177	-	457872611	XP_004223225	457872612	
PF3D7_0628100	-	-	-	-	-	-	-	
PKNH_1121700	-	-	-	-	-	-	-	
PRCDC_0626500	-	-	-	-	-	-	-	
PVX_114510	NC_009916	166093248	XM_001616240	-	156101192	XP_001616290	156101193	
PYYM_1129100	-	-	-	-	-	-	-	
PmUG01_11035500.1-p1	-	-	-	-	-	-	-	
TGVEG_209000-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_270580-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_280660-t26_1-p1	-	-	-	-	-	-	-	
TP01_1175-t26_1-p1	-	-	-	-	-	-	-	
TP01_1176-t26_1-p1	-	-	-	-	-	-	-	
cgd1_1920-t26_1-p1	-	-	-	-	-	-	-	
cgd7_4990-t26_1-p1	-	-	-	-	-	-	-	
BBM_II00145	NC_027206	829088319	XM_012792350	-	829082778	XP_012647804	829082779	
PBANKA_1335800	-	-	-	-	-	-	-	
PCHAS_1340400	-	-	-	-	-	-	-	
PCYB_124240	NC_020405	457875032	XM_004223757	-	457873900	XP_004223805	457873901	
PF3D7_1472600	-	-	-	-	-	-	-	
PKNH_1208400	-	-	-	-	-	-	-	
PRCDC_1471800	-	-	-	-	-	-	-	
PVX_116850	NC_009917	166093249	XM_001615614	-	156099323	XP_001615664	156099324	
PYYM_1337500	-	-	-	-	-	-	-	
PmUG01_12044300.1-p1	-	-	-	-	-	-	-	
TGVEG_218470-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_224060-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_238040B-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_442580-t26_1-p1	-	-	-	-	-	-	-	
TP01_0129-t26_1-p1	-	-	-	-	-	-	-	
cgd1_800-t26_1-p1	-	-	-	-	-	-	-	
cgd4_1080-t26_1-p1	-	-	-	-	-	-	-	
PBANKA_1037500	-	-	-	-	-	-	-	
PCHAS_1038300	-	-	-	-	-	-	-	
PCYB_135190	NC_020406	457876361	XM_004224544	-	457876272	XP_004224592	457876273	
PF3D7_1404600.1	-	-	-	-	-	-	-	
PF3D7_1404600.2	-	-	-	-	-	-	-	
PF3D7_1404600.3	-	-	-	-	-	-	-	
PKNH_1353500	-	-	-	-	-	-	-	
PRCDC_1403900.1	-	-	-	-	-	-	-	
PRCDC_1403900.2	-	-	-	-	-	-	-	
PRCDC_1403900.3	-	-	-	-	-	-	-	
PVX_086205	NC_009918	166093250	XM_001616854	-	156102421	XP_001616904	156102422	
PYYM_1039600	-	-	-	-	-	-	-	
PmUG01_13053700.1-p1	-	-	-	-	-	-	-	
TGVEG_216280-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_230555-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_289170-t26_1-p1	-	-	-	-	-	-	-	
cgd2_1270-t26_1-p1	-	-	-	-	-	-	-	
BBM_III01570	NC_027207	829088320	XM_012793470	-	829085018	XP_012648924	829085019	
BBM_III06155	NC_027207	829088320	XM_012794382	-	829086842	XP_012649836	829086843	
PBANKA_0942000	-	-	-	-	-	-	-	
PCHAS_0902300	-	-	-	-	-	-	-	
PCYB_091190	NC_020402	457871555	XM_004222232	-	457870719	XP_004222280	457870720	
PF3D7_1104900	-	-	-	-	-	-	-	
PKNH_0902500	-	-	-	-	-	-	-	
PRCDC_1103400	-	-	-	-	-	-	-	
PVX_090925	NC_009914	166093246	XM_001615128	-	156098291	XP_001615178	156098292	
PYYM_0943600	-	-	-	-	-	-	-	
PmUG01_09014600.1-p1	-	-	-	-	-	-	-	
TGVEG_239420-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_275610-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_306480-t26_1-p1	-	-	-	-	-	-	-	
TP01_1105-t26_1-p1	-	-	-	-	-	-	-	
TP04_0678-t26_1-p1	-	-	-	-	-	-	-	
cgd2_1610-t26_1-p1	-	-	-	-	-	-	-	
BBM_II00170	NC_027206	829088319	XM_012792355	-	829082788	XP_012647809	829082789	
PBANKA_1241000	-	-	-	-	-	-	-	
PCHAS_1241400	-	-	-	-	-	-	-	
PCYB_101540	NC_020403	457872214	XM_004222703	-	457871662	XP_004222751	457871663	
PF3D7_0526200.1	-	-	-	-	-	-	-	
PF3D7_0526200.2	-	-	-	-	-	-	-	
PKNH_1006600	-	-	-	-	-	-	-	
PRCDC_0060500	-	-	-	-	-	-	-	
PRCDC_0525300.1	-	-	-	-	-	-	-	
PRCDC_0525300.2	-	-	-	-	-	-	-	
PVX_079935	NC_009915	166093247	XM_001613645	-	156095319	XP_001613695	156095320	
PYYM_1243400	-	-	-	-	-	-	-	
PmUG01_10018300.1-p1	-	-	-	-	-	-	-	
TGVEG_309220-t26_1-p1	-	-	-	-	-	-	-	
TP01_0136-t26_1-p1	-	-	-	-	-	-	-	
cgd2_1760-t26_1-p1	-	-	-	-	-	-	-	
cgd5_140-t26_1-p1	-	-	-	-	-	-	-	
BBM_III05020	NC_027207	829088320	XM_012794157	-	829086392	XP_012649611	829086393	
BBM_III08285	NC_027207	829088320	XM_012794795	-	829087668	XP_012650249	829087669	
PBANKA_0703900	-	-	-	-	-	-	-	
PCHAS_0934100	-	-	-	-	-	-	-	
PCYB_051450	NC_020398	457868787	XM_004221026	-	457868303	XP_004221074	457868304	
PF3D7_0826700	-	-	-	-	-	-	-	
PKNH_1320900	-	-	-	-	-	-	-	
PRCDC_0826000	-	-	-	-	-	-	-	
PVX_089025	NC_009910	166093242	XM_001614846	-	156097726	XP_001614896	156097727	
PYYM_0704100	-	-	-	-	-	-	-	
PmUG01_05019300.1-p1	-	-	-	-	-	-	-	
TGVEG_216880-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_263360-t26_1-p1	-	-	-	-	-	-	-	
TP04_0288-t26_1-p1	-	-	-	-	-	-	-	
TP04_0902-t26_1-p1	-	-	-	-	-	-	-	
cgd2_1870-t26_1-p1	-	-	-	-	-	-	-	
cgd7_5410-t26_1-p1	-	-	-	-	-	-	-	
BBM_I02500	NC_027205	829088318	XM_012792113	-	829082302	XP_012647567	829082303	
PBANKA_0912100	-	-	-	-	-	-	-	
PCHAS_0713400	-	-	-	-	-	-	-	
PCYB_094240	NC_020402	457871555	XM_004222539	-	457871333	XP_004222587	457871334	
PF3D7_1136500.1	-	-	-	-	-	-	-	
PF3D7_1136500.2	-	-	-	-	-	-	-	
PKNH_0934700	-	-	-	-	-	-	-	
PRCDC_1134900.1	-	-	-	-	-	-	-	
PRCDC_1134900.2	-	-	-	-	-	-	-	
PVX_092440	NC_009914	166093246	XM_001615430	-	156098930	XP_001615480	156098931	
PYYM_0913100	-	-	-	-	-	-	-	
PmUG01_09045800.1-p1	-	-	-	-	-	-	-	
TGVEG_240640-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_289320-t26_1-p1	-	-	-	-	-	-	-	
TP03_0315-t26_1-p1	-	-	-	-	-	-	-	
cgd3_1810-t26_1-p1	-	-	-	-	-	-	-	
cgd3_40-t26_1-p1	-	-	-	-	-	-	-	
BBM_II03210	NC_027206	829088319	XM_012792950	-	829083978	XP_012648404	829083979	
BBM_II03215	NC_027206	829088319	XM_012792951	-	829083980	XP_012648405	829083981	
BBM_III03360	NC_027207	829088320	XM_012793829	-	829085736	XP_012649283	829085737	
PBANKA_1436200	-	-	-	-	-	-	-	
PCHAS_1438200	-	-	-	-	-	-	-	
PCYB_144680	NC_020407	457878398	XM_004224939	-	457877463	XP_004224987	457877464	
PF3D7_1221000	-	-	-	-	-	-	-	
PKNH_1440100	-	-	-	-	-	-	-	
PRCDC_1220300	-	-	-	-	-	-	-	
PVX_123685	NC_009919	166093251	XM_001617249	-	156103212	XP_001617299	156103213	
PYYM_1440300	-	-	-	-	-	-	-	
PmUG01_14055300.1-p1	-	-	-	-	-	-	-	
TGVEG_201250-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_202490-t26_1-p1	-	-	-	-	-	-	-	
TP01_0511-t26_1-p1	-	-	-	-	-	-	-	
cgd3_2970-t26_1-p1	-	-	-	-	-	-	-	
cgd6_2240-t26_1-p1	-	-	-	-	-	-	-	
BBM_III00225	NC_027207	829088320	XM_012793202	-	829084482	XP_012648656	829084483	
BBM_III07710	NC_027207	829088320	XM_012794684	-	829087446	XP_012650138	829087447	
PBANKA_0835600	-	-	-	-	-	-	-	
PCHAS_0835900	-	-	-	-	-	-	-	
PCYB_074210	NC_020400	457869933	XM_004221819	-	457869891	XP_004221867	457869892	
PF3D7_0934800	-	-	-	-	-	-	-	
PKNH_0733500	-	-	-	-	-	-	-	
PRCDC_0932800	-	-	-	-	-	-	-	
PVX_086975	NC_009912	166093244	XM_001608289	-	156081691	XP_001608339	156081692	
PYYM_0838700	-	-	-	-	-	-	-	
PmUG01_07046600.1-p1	-	-	-	-	-	-	-	
TGVEG_226030-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_228420-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_286470-t26_1-p1	-	-	-	-	-	-	-	
TP02_0378-t26_1-p1	-	-	-	-	-	-	-	
TP02_0727-t26_1-p1	-	-	-	-	-	-	-	
cgd3_3040-t26_1-p1	-	-	-	-	-	-	-	
PBANKA_0303900	-	-	-	-	-	-	-	
PCHAS_0306100	-	-	-	-	-	-	-	
PCYB_042400	NC_020408	457878926	XM_004225389	-	457878787	XP_004225437	457878788	
PF3D7_0206200	-	-	-	-	-	-	-	
PKNH_0414700	-	-	-	-	-	-	-	
PRCDC_0205300	-	-	-	-	-	-	-	
PVX_003745	NC_009909	166093241	XM_001612938	-	156093899	XP_001612988	156093900	
PYYM_0304800	-	-	-	-	-	-	-	
PmUG01_04026200.1-p1	-	-	-	-	-	-	-	
TGVEG_216820-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_236960-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_248840-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_316280-t26_1-p1	-	-	-	-	-	-	-	
TP01_1163-t26_1-p1	-	-	-	-	-	-	-	
cgd3_3100-t26_1-p1	-	-	-	-	-	-	-	
cgd7_4290-t26_1-p1	-	-	-	-	-	-	-	
cgd8_3910-t26_1-p1	-	-	-	-	-	-	-	
BBM_III04485	NC_027207	829088320	XM_012794053	-	829086184	XP_012649507	829086185	
PBANKA_1461400	-	-	-	-	-	-	-	
PCHAS_1463700	-	-	-	-	-	-	-	
PCYB_147290	NC_020407	457878398	XM_004225200	-	457878236	XP_004225248	457878237	
PF3D7_1248500	-	-	-	-	-	-	-	
PKNH_1468200	-	-	-	-	-	-	-	
PRCDC_1247900	-	-	-	-	-	-	-	
PVX_101315	NC_009919	166093251	XM_001613960	-	156095950	XP_001614010	156095951	
PYYM_1465400	-	-	-	-	-	-	-	
PmUG01_14081700.1-p1	-	-	-	-	-	-	-	
TGVEG_203030-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_249770-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_309560-t26_1-p1	-	-	-	-	-	-	-	
TP01_0534-t26_1-p1	-	-	-	-	-	-	-	
TP01_0535-t26_1-p1	-	-	-	-	-	-	-	
cgd3_4030-t26_1-p1	-	-	-	-	-	-	-	
cgd4_2680-t26_1-p1	-	-	-	-	-	-	-	
PBANKA_0308800	-	-	-	-	-	-	-	
PCHAS_0311000	-	-	-	-	-	-	-	
PCYB_041810	NC_020408	457878926	XM_004225332	-	457878619	XP_004225380	457878620	
PF3D7_0212000	-	-	-	-	-	-	-	
PKNH_0409200	-	-	-	-	-	-	-	
PRCDC_0210900	-	-	-	-	-	-	-	
PVX_002930	NC_009909	166093241	XM_001612875	-	156093772	XP_001612925	156093773	
PYYM_0309700	-	-	-	-	-	-	-	
PmUG01_04020300.1-p1	-	-	-	-	-	-	-	
TGVEG_267730-t26_1-p1	-	-	-	-	-	-	-	
cgd3_490-t26_1-p1	-	-	-	-	-	-	-	
cgd3_500-t26_1-p1	-	-	-	-	-	-	-	
